Beam_Length_mm,Beam_Width_mm,Beam_Height_mm,Concrete_Grade_MPa,Longitudinal_Reinforcement_Ratio_percent,Stirrup_Spacing_mm,Stirrup_Diameter_mm,Steel_Yield_Strength_MPa,Concrete_Compressive_Strength_MPa,Bearing_Capacity_kN
3365.918543849697,323.22068791642863,489.203035785185,40,1.381378603921816,200,8,550,40,4512.958190001272
3798.365718436829,253.10968435326413,515.3810810365437,30,1.3884976817921495,150,12,450,30,3332.512652403368
3971.109015375144,298.37311509910893,497.9786011047675,40,1.7325072159929782,200,12,500,40,4704.58541826941
3111.376312860725,280.59135105020573,534.0699746958553,40,1.9790335590113888,150,12,450,40,4947.697987693563
3741.2783831594543,301.5686395223846,492.83488211326926,25,1.181957056847745,150,8,550,25,3053.7482378862373
3934.0707154179,239.9152052805963,499.1186443859881,25,2.460622321176941,100,12,550,25,4000.691085419445
3780.942950433133,333.64608270360554,457.4006858621367,40,1.3623142190739668,150,8,550,40,4418.702476974348
3158.7247249506227,285.4245887777864,488.5806495209139,25,1.735689287736232,100,8,500,25,3507.6256729644742
3839.6353077931226,348.74365144418425,530.1084255564444,25,1.0521132188834903,150,8,450,25,3357.012542435732
2593.686390428607,224.54243062074144,510.9426520253112,30,1.7031002902321903,150,10,450,30,3418.75124621983
3172.478583054133,301.1440360550037,538.7181322271401,30,1.2053204795377417,100,10,550,30,3641.1158640707536
3265.6487335063484,346.9933171037418,512.1737606332589,30,2.0314021433811007,200,10,450,30,4710.308039964698
3439.8887666398155,347.84011009292004,509.3613446794755,40,2.4893552363488967,150,10,450,40,6031.643921000308
3889.5739100951305,303.00179175861945,488.356925196767,30,1.5934702317950686,150,8,550,30,3841.077703307081
3215.265202476726,319.78337571958986,524.1267958692223,25,2.4444639135467288,100,10,500,25,4564.500082901401
3584.0604365473428,317.1048956257443,585.6524275396639,25,1.695328334954029,100,8,500,25,3993.553236059432
3538.7986473056617,336.52941862170445,554.4961927693014,40,2.106234226689879,100,12,500,40,5825.82005060264
2701.652694112183,257.4250092152653,496.92361738282807,30,1.192202560375786,100,12,450,30,3110.3670920180152
2918.1398086218296,246.555633366218,469.1419858950046,30,1.6394213593818023,200,10,550,30,3394.743503731728
3936.1720285571446,340.4264846249758,478.7323738481207,40,2.048477662261728,200,8,450,40,5313.454414535143
3996.7312835229673,226.2171927312401,594.428203206375,30,1.7967169488469956,100,10,500,30,3802.816440614682
3742.703949173676,310.6147162140683,582.986034913593,30,1.2096574916402418,150,12,450,30,3891.1325729277887
2941.9290945192897,237.9256101035434,578.3945028506737,35,1.8751231528901864,200,12,450,35,4241.701432000652
2521.47291650059,210.0926919382272,481.3401204548745,40,2.4775146217441693,150,8,450,40,4496.0024645261365
3606.804277842295,240.1995900326567,531.2275679590211,30,1.1443758748565884,100,8,500,30,3060.9794987814607
3751.216895501014,336.83123551722883,459.0120744931469,30,1.428597142848672,150,10,450,30,3730.058921878448
3610.714197930279,294.97680123436584,507.5086443856096,35,2.304188674806831,100,12,500,35,4892.129425757239
3653.384173161461,307.90822333622305,494.5574465423784,35,1.7864289750621267,100,8,550,35,4465.181076652852
3487.8107735050826,204.21822594168856,474.5324185459951,35,1.6124001608896388,150,8,450,35,3334.407210771408
3649.1738991933794,256.2982018659521,494.88409228749526,25,1.4645208465271835,200,8,550,25,3017.922930676304
2599.0147662103623,216.1175828943362,553.2321013484843,35,1.9270642181226336,200,8,500,35,4050.598897911582
2666.4971481869725,336.43466410704514,514.7356984836857,40,2.17366245280029,200,12,550,40,5641.301578380852
3921.532038946706,322.95155041706886,567.8864201770316,30,1.964767925304844,200,12,450,30,4711.634605683928
2608.474712886908,349.90254507083,471.2480711443749,30,2.3233186177259704,150,8,450,30,4808.444884515025
3283.864899005118,239.7756111775033,479.4097339223586,30,1.0999331310511922,200,8,450,30,2802.875554747617
2615.2931129142453,344.8172951900932,491.0752661674576,25,1.5189587317105389,100,10,500,25,3647.4044847007135
3691.773316736123,275.4313280098377,599.2476257031378,40,2.4265493871229094,100,10,550,40,5742.12316612134
3560.629715900047,319.2665423790087,456.3889694241794,40,1.7284124769952705,150,8,550,40,4638.336596785001
2609.3527530518554,346.61572763060184,527.5524620790662,30,1.9818772002871905,150,10,500,30,4745.462924513354
2942.935741071915,224.55934368187565,558.3185762571894,35,1.380259283387522,100,8,500,35,3556.2354662757266
2848.576484584072,244.913468720466,463.5676810901063,40,2.3784689882505976,200,12,450,40,4653.555879616964
2921.5067483630705,215.02324962601503,529.8896033163587,40,2.0049139200456496,100,12,500,40,4253.80391956208
3893.842080447781,322.393368412281,561.529796388778,35,1.3069382088385295,150,8,450,35,4484.417854667408
3107.6540417913498,256.7473410747889,533.9294966945274,35,2.0242558990433484,150,12,450,35,4418.315147787149
2839.0434967239994,294.4525392888804,594.0176465079761,25,2.396542894416344,200,8,550,25,4596.033187353198
3968.4716727622135,224.9807770245905,464.0318022366584,25,2.04480853358184,150,8,550,25,3351.441850098691
3471.7261689857924,242.22159536763792,492.8300038582757,40,2.44467198907732,200,10,450,40,4820.988830082238
2684.381017698081,210.5103043581784,588.2811531269913,25,1.184313369841229,200,8,550,25,2710.57376162114
3832.9886203980977,208.4938336066337,479.1840112350161,35,1.3823229346167754,100,8,550,35,3148.943208764831
3254.6259261697546,218.0567224258301,554.776831544422,40,2.2204418203344702,200,8,450,40,4634.795365929854
3174.0246130594637,287.11528754216323,486.7819106422252,25,1.927895442251652,100,10,550,25,3685.3600809257982
2607.6637093397694,326.4418223684296,493.8873769577758,40,1.5654898530499524,100,10,450,40,4813.5412579085
3523.9258318351035,266.8829929789712,587.6484914827811,40,2.382768249321677,150,12,450,40,5512.424831513267
2862.897520473294,306.2875318651738,564.7825899378083,35,1.0543784762721922,100,8,450,35,4089.360240335253
3328.751451111834,295.5953234807036,580.6247240756257,35,1.2087949201253283,200,12,550,35,4240.622883546851
3280.254838466127,210.60449122765493,563.1665382754302,35,1.870328445535811,100,12,500,35,3939.0255750637057
2714.313942009117,254.2310281644435,543.7208580632372,30,2.332161878517208,150,8,550,30,4372.369822901856
2907.114070670072,349.43367395669577,476.0951760746917,35,2.1198500107050893,150,12,450,35,5016.155935967541
3245.04313422692,271.1800343933661,466.0829361987882,25,2.207007426783337,200,12,500,25,3796.0307161199344
2700.74254449954,264.81009275999264,476.2570115371917,25,2.387994605311897,100,8,500,25,3971.627976237548
3622.9678511893,332.98931622535974,571.6473990422367,35,1.0717165955537196,100,12,550,35,4396.579503829797
2976.380192891675,261.6413828525165,537.9199417578558,35,1.3696898044562578,200,8,450,35,3803.740258046754
2500.202039506728,290.6456629732218,455.71710226477177,35,1.214796255820363,200,12,550,35,3530.467704595195
3266.6937088558448,294.50280209282414,479.2875905709693,35,1.8369231121517209,100,10,550,35,4359.808276931809
2914.254336731349,221.64680655312225,535.1949667901681,30,1.0584005609340568,200,12,500,30,2800.667491058127
3560.4647311835743,214.03391103685036,546.04679480802,35,1.0539847433030018,200,10,550,35,3127.73290520148
2594.034432432799,202.50073258994496,540.8212975507897,35,2.2473542475472925,150,10,500,35,4172.869725676216
3759.007738534004,331.0301396367822,530.6529312086124,35,1.8871748971645368,150,8,500,35,4967.220700129307
3611.356084228107,310.40531006390984,467.46135874591874,30,1.1052949171115705,200,8,450,30,3282.867588970423
2652.83858209902,275.9067038617755,538.7350500395822,35,1.924437685381692,100,10,500,35,4543.98743532939
2970.0218763777148,329.5684434447505,594.9786081955951,30,1.6440141750561617,150,8,450,30,4572.998496893162
3837.808217216102,314.3541820560759,503.03966473580726,25,1.2260986109447054,200,10,450,25,3188.4567411543744
3150.7261293647944,221.58142330846704,458.24326245992654,35,1.4182563753664126,150,10,550,35,3192.4845622618805
3065.977080944789,202.9959398867042,471.9691514995149,30,1.3163167609110282,100,12,450,30,2743.4713815399728
3946.117624735162,287.99026061068406,525.541082162078,25,1.3580932178667176,200,8,450,25,3239.788538522123
2633.9342867883597,268.30923578719114,478.3049939569547,35,2.3764497863825653,200,10,550,35,4619.234231172683
3530.528899754864,277.702302336278,568.0265159366453,30,1.1171645331267344,150,10,550,30,3465.306027512938
3449.0678181229014,307.7102241801291,584.1414029145016,40,2.348039580703241,150,12,500,40,5932.292835124501
2506.544904475464,309.83288094683337,494.1013878634084,30,2.130082172379754,100,8,450,30,4469.662999396785
2750.429633120798,234.95284465952523,548.000781532549,25,2.4561864858535443,100,8,550,25,4057.5310485109608
3499.5781203673096,288.26468606801785,529.0411345444028,35,2.444803961457125,200,8,450,35,5098.85593037828
3553.8107523022104,324.4909389818665,552.8076396003395,40,1.9698959257037056,200,12,450,40,5548.749983556754
2658.047383376285,238.74506436913884,529.3508888513026,25,1.4100758771706678,100,10,450,25,3004.6181782402377
3672.735795017404,330.0517410365901,585.8245993114132,40,1.8660989006996365,200,8,500,40,5764.228328932903
3466.2238322138737,300.39024376262523,481.9430522672193,35,2.400252815053652,100,8,550,35,4922.094492252526
2572.2790185899444,267.21282309246146,485.0072980651719,25,1.0524728102742302,150,8,500,25,2689.5216406412337
3040.075698851468,273.18502929189526,465.258392024453,25,2.1538468053121567,100,8,450,25,3744.732788193922
3250.601718565302,294.0203945097266,468.9137577312293,40,2.4459301380824305,150,8,550,40,5233.778391508355
3149.093704029557,253.8113765814333,500.70188306668985,25,2.396066833498815,200,12,550,25,3990.564367847264
3186.549407738941,349.3467765011524,596.4978930426648,35,2.1433488430662893,200,10,450,35,5802.215706407964
2813.324086007746,272.0275272892832,584.441139829556,25,1.780613147023898,150,10,500,25,3786.840473779707
3053.0607562971927,272.882840928442,565.5382395732804,25,1.3064013298502797,150,12,450,25,3247.3934723865336
3054.719883980765,284.8777681116008,572.2826339262145,30,1.8178535774883613,100,12,450,30,4243.972718320189
2578.5325302812084,337.513400467812,466.9622958230107,35,2.1480279908794806,150,10,550,35,4919.627131882067
3651.351442776877,320.12271497896256,514.3610817943662,35,2.34350381895684,100,10,500,35,5234.963084842596
3124.7566478558183,267.6695104696762,573.7666807340536,40,2.184568013815824,150,8,450,40,5222.7681344318735
3775.522001679843,287.93532481711424,590.4406195863672,25,1.8995294713420887,100,8,450,25,4017.091875847421
2817.991082047987,273.85505730518736,453.9465155172958,35,1.4982601892970355,150,8,500,35,3693.693649427688
3486.030223255193,228.84736591765255,500.2706663483039,35,1.0138085010859643,100,10,450,35,3010.586919638431
3208.4227062444725,269.59043951823367,527.451178318093,25,1.3003314036829992,100,8,500,25,3067.114611952134
3820.235106882228,236.8727880533862,587.6480032689846,30,1.1698309749001738,100,8,550,30,3256.21985066255
3516.7198004650663,250.31102202445203,536.5327445596606,40,1.387759378221718,150,10,450,40,4114.019438623275
3411.628183379084,342.83960218000584,480.2038965360206,30,1.4270469533313332,150,12,550,30,3885.8499862433255
2704.901355476759,294.73165680142404,544.1517099490976,40,1.5686300845732783,150,8,450,40,4776.672131077499
3477.4596407159147,281.4410666733992,488.05557004346167,30,1.0143784602165915,200,12,500,30,3115.127961736596
3607.896187198496,219.40709254500516,515.243455162419,30,1.425769222519205,100,12,450,30,3144.547668367432
3467.2489060334706,214.8719168416436,470.31848795690127,40,1.154212842603781,200,8,450,40,3177.0051843755627
3092.696361417255,293.4431066275073,504.3385627470168,40,1.1162309352036242,150,10,500,40,4088.292220137725
3569.8103249239266,267.03112928006584,451.227703567461,40,1.8898892052630656,150,8,550,40,4309.39620471809
3835.322503954261,233.07057214990547,590.410123078826,35,1.5418641910615156,200,10,500,35,3954.146899688098
2931.11439469837,224.68490876440023,477.8668850106544,30,2.293026574195025,150,12,450,30,3890.5351122474153
3051.6789816342293,260.9498346445652,533.4800925719251,35,1.6365072096944135,100,8,500,35,4062.1153169779095
2587.1379281205245,338.98780748275715,452.7617983890145,30,2.3735370250774563,100,10,500,30,4698.039009201473
3273.792854068492,262.8385437189378,451.79107461678126,40,1.5982549222596336,200,8,450,40,3964.1266815167246
2901.3890150919574,277.5908254631466,452.2991609464124,35,2.125583390636052,100,12,550,35,4298.542706730405
3753.220338613292,212.63195167656477,486.0450289854884,25,1.109762648152003,150,12,550,25,2386.100513848496
2522.0400829824307,347.68638445641693,485.8674674953408,40,1.134217574473626,100,12,550,40,4511.618783299548
3068.641073007904,299.96109570423783,474.2884539707179,25,1.977960570884441,150,8,450,25,3790.028809672749
2528.9914463764017,287.87125913228664,474.0188696251328,35,2.185622875478815,200,10,500,35,4579.505316218701
3239.29687667117,226.2177481825049,583.1614293352919,40,1.8946150398769692,150,10,500,40,4535.541900468535
3106.4346208823035,297.2045477082821,501.2375032869261,25,1.7510449416929648,150,10,500,25,3621.330310826579
3296.4065176181407,236.81816938083955,514.8725145311461,25,2.472415983463649,200,12,450,25,4020.197537804152
3392.6975123585225,307.6342073972804,450.4484175833409,30,2.246626611034893,150,10,450,30,4309.685465723459
2514.8857316917533,316.52320508604214,577.245222978716,35,2.3676065624160305,150,8,550,35,5580.882065125117
3196.142739180256,301.0129593367149,509.4826223949164,40,1.3815101313664062,200,10,550,40,4420.848188497254
3945.248861331383,292.17491903827886,542.2924673808968,40,2.158789634743892,150,8,550,40,5328.958666554669
3516.31340118843,211.7940066484637,590.0029702047814,30,1.3131138001425848,200,8,500,30,3173.0581857134857
2967.7957868753247,249.6372148670293,555.1153225395788,25,2.4163992394833262,100,8,450,25,4168.065141781734
3660.987067229144,237.2431219446269,563.4871157536359,25,1.0289566250768,150,12,550,25,2720.569894705572
2525.4214973343715,231.81218562160663,563.852040526072,40,1.526053491146091,200,12,500,40,4160.326578823594
2939.962916170847,331.9089585210793,549.4857973133251,25,1.0965623252725594,150,12,550,25,3393.556004816347
3659.712810878007,344.84147470713265,490.7816484730117,35,1.149491729096873,200,10,550,35,4109.241500405204
3022.143389752432,250.77603191382093,457.3306914260488,25,2.222194258989964,100,10,550,25,3671.043520750314
3057.608942359496,201.06377191615564,451.9712317125897,30,2.332266865567574,200,12,550,30,3723.7835444463926
2949.7007913478537,323.8159843622944,519.0354471503642,25,1.861554586358521,100,8,500,25,3975.952715021364
3469.688112456896,221.99124505400047,525.5242970948727,35,2.1525474890389007,150,12,450,35,4212.796952948168
3961.291665724536,223.94995240507265,530.2233047630244,35,1.433244144879413,100,10,500,35,3456.642494853972
3770.591240475849,318.5124874957157,532.117736389648,25,1.6135116051044098,150,10,550,25,3766.511628223796
3847.840907012259,206.72908364415755,588.4802009616806,30,1.2023122696120716,150,12,550,30,3013.0719836776884
3674.797619947939,293.38204856934226,553.5521917636657,25,1.0389734405886704,200,12,450,25,3059.579839449328
3670.564185356471,246.3376584265649,575.9954241473213,30,1.2292087139774248,100,8,550,30,3350.41388178662
3097.0079394317545,315.459712744532,583.4646989464349,25,1.1104273923005226,100,12,500,25,3422.049134713098
2954.373593249789,321.6402789008916,552.4471321720262,35,1.2845445472751924,100,8,500,35,4380.536333021328
2598.5422884315485,260.0534940259746,559.3047857396747,30,1.5067808285429556,100,8,500,30,3677.97523574688
2869.905452467037,260.9694076928108,534.6945072296494,25,1.2875489067424517,100,12,550,25,3038.845973868681
3226.1156045653024,315.77540528451647,589.9791724105228,25,2.3669046834752665,200,8,500,25,4687.029601333251
3621.166609895041,272.58158968463886,519.6368353545402,25,1.0289486983404772,150,8,550,25,2767.054306598132
3210.71474259692,334.62984897831257,492.6403511561516,35,1.9801478862615431,150,10,450,35,4831.546913270903
2586.7666741707408,336.1641865475268,586.4074194372492,30,1.5766133963727773,100,12,550,30,4511.213248005538
3936.684701482306,213.11252118066255,460.734280433609,30,2.008973109148557,150,12,500,30,3483.7135281713377
3914.086478641169,340.47399969653384,499.8233915776197,35,1.883037580545107,100,8,550,35,4883.321072453673
3677.7843147226126,323.8302262280624,469.0845733735915,25,1.3352481315319664,200,8,500,25,3246.366664379605
3986.991852346331,318.6966071469,583.2115553400748,40,2.2708142313600828,150,10,500,40,6011.646331003482
3944.152525379809,320.7678813131997,475.27992520633705,40,2.233804028370208,200,8,450,40,5258.377832355496
2613.4075609251263,327.5199102027555,521.7381103463596,40,1.6090188042823288,200,12,550,40,5035.108306829875
3048.521122392057,243.37255016812264,547.9766346055592,35,2.4770283308728587,100,10,550,35,4820.224033400246
2838.0719020101487,342.8390117543486,495.7546618610341,30,2.1557340377519445,150,8,500,30,4702.792643869501
2793.749626201405,207.47902195987464,577.2294360303636,30,2.44892530766886,200,8,500,30,4239.250777893674
2711.2044233390143,222.4863879870709,585.4978617209679,30,1.7714897183647882,150,8,500,30,3722.503934345855
3671.982783620958,286.36887066834646,450.5926348853436,35,2.133180713987887,150,8,450,35,4364.662241952798
3716.6856549002064,344.05501619331955,484.2170544926505,40,1.4868278590487496,100,8,550,40,4783.4417437630345
3453.932060745593,206.6882139101216,577.6987326274872,35,2.198056860763958,150,8,550,35,4273.2117765934345
3082.2485591904933,221.45929290851035,561.6385806163507,25,1.315968396453305,100,10,450,25,2879.902002388726
3017.788312741316,339.84003258814585,497.31683468916674,25,1.5210960426255082,150,10,450,25,3635.62980566185
3876.228764697985,299.89207491206963,483.0294931146957,35,2.3970375508096886,150,8,550,35,4921.137980737473
3204.982402236905,201.99218051878705,574.8632711384588,40,1.9486013427027944,200,8,450,40,4265.0938845152805
3835.211706094022,281.30229477195894,581.8416023653883,35,1.889431409391105,150,10,550,35,4739.83467339989
3561.5820254012915,268.9344466258283,450.6528595850407,25,1.1811075290634796,150,12,500,25,2683.0758646474524
2593.304839247054,274.84519163311893,572.5756392783801,35,1.4889685656532183,150,10,450,35,4198.955025563671
2511.7623861578754,302.6653041603961,534.2042079574251,40,1.2807679134827354,100,12,450,40,4512.94078278592
3446.382685343745,275.4830622287952,468.985554386931,25,2.2009354846192237,200,8,450,25,3787.735245074424
2701.4122763534133,272.7935951092573,581.9835503092554,35,1.3221390999437082,200,12,450,35,4095.358194632603
3936.901181585155,222.4072454339648,463.5241483443841,30,1.280367947185864,200,8,450,30,2789.665354897897
3294.48958591843,297.2385431116733,533.6217600806009,40,1.682402607696167,100,12,450,40,4839.231030899226
2614.3588269603465,223.58058253354312,474.0548698724811,30,1.8118309420493408,150,8,550,30,3402.617183117597
2912.055722571838,344.35070862218106,522.4910892815906,35,2.434900851650961,100,8,500,35,5606.6956978765575
3189.497305603992,210.93476778074825,523.8721147944126,35,1.630201831274651,100,12,450,35,3571.4264258752387
3319.8657130484426,294.0249356622601,524.658897357989,40,2.453352575671057,150,8,550,40,5539.944489393007
3149.224003314204,237.97983605192152,525.9839768319578,25,2.0419114174400925,150,12,450,25,3654.8099528759913
2565.849913964508,320.5540177815953,473.1304635051271,25,2.0787578842631875,150,8,450,25,3971.509251707325
2748.624669730234,322.6733110349286,578.721537530376,35,1.844053008056601,200,10,500,35,5127.617486931387
3168.3124581128363,346.8421033781993,472.2991294951539,25,2.4619138162948624,100,12,500,25,4513.633590074527
2813.778198111892,275.2804296536756,462.56629837415954,40,2.033299726638334,100,10,500,40,4602.52099687474
3689.714310995109,282.03732706896864,508.3838234040426,35,1.4356163832133697,100,12,500,35,3923.751636547389
3940.9404632698,262.697612826037,542.7036304160803,35,1.4450594337548497,100,12,450,35,3942.203951924148
3567.5842086190733,213.60813241217463,543.714600545489,40,1.1657520268415351,150,8,550,40,3497.535329462908
3354.3096693506554,331.214909383099,463.4384400625884,30,1.9040947007614029,100,12,500,30,4231.637681101315
2889.3126747641354,219.33538776102483,476.73252901929857,35,1.280364302240616,150,12,500,35,3094.166576701836
3155.4938284984314,307.9995203941169,521.8474781714286,35,1.8130530782591772,150,10,500,35,4623.188607391155
3390.341403068179,215.1748429419655,508.3208705832489,40,1.4237482552710108,200,12,450,40,3614.4963797105834
2609.6223430405225,293.4706780621738,552.6801682362936,30,1.485201002095745,100,12,450,30,3909.8289709897945
3940.2034066081706,331.0517051841123,480.4711154818696,35,1.9690154364200485,100,12,550,35,4740.113697350791
3282.189458082208,219.020269869014,515.9261197315641,30,1.5343723796313755,100,12,550,30,3234.290939717794
3635.9653107016575,289.0362881621447,529.8675578283453,35,2.093853264202541,100,10,500,35,4791.036487843718
3577.496763058006,224.12904402276467,485.29701396425605,35,1.985339851982027,100,8,450,35,3877.406853642594
3499.900718569929,215.86947804091983,454.4923858966317,30,1.6222460078334309,100,12,450,30,3086.6765845263235
2744.0496157128487,275.92097790419666,585.7281778479392,30,1.6503146542057014,200,8,550,30,4106.349352410523
3347.6279686791345,322.1937584038876,530.3779449608559,25,1.7007612000286698,150,8,550,25,3842.290282326884
3248.343496803913,277.0276800112655,561.5795031952184,40,1.4632657137136886,150,8,500,40,4572.674898216218
2518.1546751641613,342.54188354171106,533.0751926520452,35,1.472920769655884,200,8,550,35,4692.84698141755
2513.5577036189384,280.3533455684045,502.7366314256633,30,1.090828384361891,150,12,500,30,3206.02137298876
3035.544015955018,259.1285741899862,555.0732401522944,25,2.030231823988444,200,10,550,25,3830.8492154405935
3889.291102647673,327.23046928293434,451.02746193573927,40,1.851739137099376,200,10,450,40,4804.021527584562
3451.5455333075306,270.7853765846785,478.0058472771898,25,2.057783468376032,200,10,450,25,3670.568502326784
2833.113806039981,273.5468734114743,487.21043889836847,40,1.806036623840316,150,12,450,40,4443.752614838921
2982.504984489323,327.0177502804618,484.581593002478,25,1.7038674188058094,150,12,550,25,3683.987999092731
3772.063134402226,324.7912312532078,491.2684478700263,40,1.7669868154916897,150,8,550,40,4960.828647455709
3593.2921634049203,260.5279988660317,587.1762295597952,25,1.9545221879005847,100,10,450,25,3899.417617470725
2643.098915969816,249.9949789805788,575.5614057740579,40,1.990003906861899,100,12,500,40,4822.543637369074
3143.0530314796506,273.7892036058694,568.9292591397349,40,1.433436728711076,100,10,500,40,4581.117572086844
2543.754645467897,285.9158764605663,550.3542027271568,25,1.2111150450867298,200,10,550,25,3199.017918821083
3221.335219904513,235.7505815941996,585.8570268163213,40,1.234951271785778,150,10,450,40,4010.986292689962
2933.3274083637484,250.10683226299395,473.7639864136462,25,1.6142444175183277,150,10,550,25,3134.40587121979
3096.754938253235,216.0231489445986,561.6336232808513,25,1.2542802404941935,100,12,450,25,2795.546376917204
3879.296536984075,235.82677406054103,476.2914278806831,40,2.1349037474407817,150,10,500,40,4386.364723771171
3989.8825231344463,342.3921757633975,537.0086848353972,40,2.2487342116291726,200,8,550,40,5931.798954583919
3057.586099603515,269.100918748249,532.9440237594181,40,2.2910928390821272,200,10,550,40,5158.520276901236
3365.683879057481,282.756855802995,527.0810122694926,25,1.1043726753153686,150,12,450,25,2970.5192874051786
3681.323628788169,267.0954134378901,488.815830651985,30,1.7090603479544335,200,10,500,30,3684.0008757235023
3346.1110432502765,256.6022715845468,551.2544233086569,30,2.30560775491315,100,8,500,30,4487.631225614515
3484.946610561814,236.520056610014,512.1335397583356,25,1.5286941765988598,100,10,500,25,3030.322005106785
2860.5983693402604,268.6646919056201,531.3474004154582,40,2.1612572500343936,150,12,450,40,5001.551584982229
3877.358630013156,230.89822762827097,571.1687462383375,30,2.009425600369553,200,8,500,30,3978.928741516974
2652.705524424305,306.3944190711152,504.05606290173824,30,2.224596589542356,200,12,500,30,4542.782873378446
3258.9368616023976,203.17247350241243,457.1812854378704,25,2.3984017582572505,100,10,500,25,3566.2448781889766
2558.3949449885013,316.379759780418,585.5752344753016,30,1.4790761752505277,200,8,450,30,4208.893111650197
2554.02822743714,250.8099433661647,538.7670510329062,40,1.8795462119844288,200,12,500,40,4566.996586924016
2923.71811596554,311.29930866892585,552.4185645220183,30,1.141333568121261,200,12,500,30,3712.7722110726527
3925.6887558629433,207.84186549031395,523.9194158038347,30,1.4727809352309458,150,8,550,30,3098.189883958364
3372.43343948379,327.881396731325,541.4460731789311,30,2.312780820188093,150,10,450,30,4973.949258830901
3154.921284653149,229.7294579632502,460.3002755532331,30,1.520750259511439,150,12,500,30,3141.411345071925
3370.133252004182,331.15970475624965,529.1190656605418,35,1.84284715450214,150,8,550,35,4910.32246537726
2923.7440989592783,247.88379466792827,508.16925871034,30,2.4543580777548373,200,12,500,30,4357.694714596203
3029.575587400453,335.8867506851972,594.0034813996986,30,1.444231702395787,100,12,500,30,4411.139438041118
3919.684769725608,226.7779683908898,465.2423980531349,30,1.6300940043691703,200,10,450,30,3196.783214631643
3838.837341229712,273.9545187738203,518.5003427674634,40,1.0917192715715294,200,10,550,40,3928.4505938522016
3129.1719909359704,212.29076585572196,485.376570530622,40,1.733996247436354,200,10,450,40,3824.557683922413
3670.5482545103214,229.3970277052643,560.8569489272624,30,2.2200149935676627,150,10,550,30,4112.5578884515
3214.503599951648,341.56495733180213,540.4356766173789,35,1.1481294530225326,150,8,450,35,4371.654338581293
2807.0201635859257,256.4388993995633,599.6053084809434,30,1.2304472805899,200,8,550,30,3535.490938271599
3386.6954548877748,338.4929031520903,538.1006134298668,35,2.1466001670839594,150,8,550,35,5318.172901640601
2779.203846630022,281.7237013510148,565.9758290735283,40,2.085993076217107,200,10,550,40,5298.767805964216
2997.3470486007905,240.46136988106505,512.7994280238365,25,1.8475266533591657,100,8,450,25,3385.706549478241
3782.545302429903,305.3598081620898,564.0712820116905,30,1.7023396061389486,150,10,500,30,4280.265925515736
2603.5113889192244,239.7570931113925,569.1052359011233,25,2.2179133769527075,150,12,550,25,3912.427275271009
3114.118107725528,217.0469058045079,547.0297349863047,25,1.6870219364739187,200,8,500,25,3187.025776121852
3716.3178715118775,200.587756242664,558.871538910824,30,2.297016628878476,200,10,450,30,3970.9120622423993
2998.286549673407,320.34105457212166,563.5864956956789,40,1.0357090648875145,200,12,500,40,4656.976493444596
3540.427086210693,318.0084522100311,521.6919488992924,35,1.077332309899377,150,10,500,35,3981.395433223308
3656.68422377783,276.45891129322695,480.020670804146,30,2.438114945362656,100,8,450,30,4408.123772318557
3481.976030298932,245.010062435816,557.5625481953463,35,1.415740920766292,200,12,500,35,3789.832700478213
2727.392612200149,222.6896426694014,454.8123123297414,35,2.310054159474128,100,10,500,35,4101.8584959386735
2923.708639555005,313.4465145470441,476.2910045733287,40,1.1206648003140014,100,12,450,40,4098.34676681714
3137.842278156541,280.9492683354729,482.832698168294,40,1.2347618486206846,200,10,500,40,3961.390905185097
2556.356635598361,211.6225439833224,551.3952066103084,35,1.3748397923010471,100,12,500,35,3439.1217583202547
2691.8002018336265,202.70435134383683,547.8381809130836,40,1.7327775308962394,100,12,500,40,3964.049742064176
3648.320125773791,215.3498269301095,495.3416393011437,35,2.0522468508486758,150,8,450,35,3909.8756749485888
2500.017452133049,261.5748070546069,545.1963708413691,30,2.4795978647279497,150,8,550,30,4623.462457999103
2581.9516300014584,320.2738849813273,568.408455658675,40,1.7827235520748834,200,10,500,40,5453.213135452442
2956.298079454421,216.2600559074934,523.8297374060961,35,1.0131621325928768,100,12,450,35,2993.687813174853
2955.913768382541,331.38995332793075,452.3619844068273,35,1.002587233164761,150,12,550,35,3620.724750579973
2845.624993176025,317.4740043541854,569.0784924788773,25,1.1464994771891843,100,10,550,25,3402.0481239482124
2836.440224927568,293.7637329029793,494.5187622962079,25,2.3420711571334194,150,8,500,25,4170.959814317729
3612.8444904380726,286.965716264372,483.7181889396888,40,2.463840006843848,150,12,550,40,5204.266043425574
3772.638068635787,281.0325900167928,569.1495297087547,35,2.40862195733053,200,8,450,35,5161.646836694611
3133.943795520414,207.5484399401996,578.1212635575921,35,1.407832482877787,100,12,450,35,3517.641039091742
2987.942701034546,228.10201869901837,465.5351183174752,40,1.2631824552954116,150,12,500,40,3406.9213437589383
3568.9319996477693,204.87061575376225,487.2860038103628,35,2.20931448275865,200,12,450,35,3964.0921449854095
3725.169199758454,311.5029343355019,587.2781142220617,40,2.332647557716144,200,12,500,40,5996.6353070308205
2772.420951634904,308.49954559909446,599.6543297910962,30,2.276933258946272,200,12,500,30,5042.811681223977
3852.910295123725,325.41183511929216,531.7449678364538,30,2.1380108270301714,150,10,450,30,4764.587863971675
